AGENCY,Region,Province,PCODE,Municipality,MCODE,Barangay,Intervention_type,Planned_HH,HH_served,Target_Group,Status,Start_data,Completion_date ,Comments,updated,,Combinedlookup
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TACLOBAN CITY (CAPITAL),#N/A,"Barangay 5A,25,8,7,55,76,86",NFI - household kits,0,1524,home based (non-displaced),Complete,0,0,0,41620,,TACLOBAN CITY (CAPITAL)LEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,PALO,83739,Baras,NFI - household kits,0,751,home based (non-displaced),Complete,0,0,0,41620,,PALOLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,PASTRANA,83741,0,NFI - household kits,0,1650,home based (non-displaced),Complete,0,0,0,41620,,PASTRANALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,0,NFI - household kits,0,500,home based (non-displaced),Complete,0,0,0,41620,,TANAUANLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,"Imelda, poblacion, Done Brigrad, Olot, Tanghas",NFI - household kits,0,1407,home based (non-displaced),Complete,0,0,0,41620,,TOLOSALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,DULAG,83718,"Camote, san Isidro, Dacay, Rawis, Calubian, San Antonio, Roxas, Tigbao, Magsaysay, Bolongtohan, Romualdez, San Agustin",NFI - household kits,0,2728,home based (non-displaced),Complete,0,0,0,41620,,DULAGLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,"Liberty, Union, san rogue, Gren A. Luna",NFI - household kits,0,1627,home based (non-displaced),Complete,0,0,0,41620,,MAYORGALEYTE
Enfants du Mekong,REGION VII (CENTRAL VISAYAS),CEBU,722,MEDELLIN,72231,"Daan Lungsod (sitios Proper, Max, Cansaong and Common)",construction materials,350,30,home based (non-displaced),Ongoing,41406,0,"Totally damaged: 10 000 Php of materials, severely damaged: 8 000 Php, Partially damaged: 5 000 Php. We provide Lumbers, Nails, Iron Sheets, Plywoods
Partnership between EDM, the baranguay and Genoveva Construction Supply",41620,,MEDELLINCEBU
Enfants du Mekong,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABANGO,83745,Campokpok,construction materials,700,70,home based (non-displaced),Ongoing,41317,0,"Totally damaged: 10 000 Php of materials, severely damaged: 8 000 Php, Partially damaged: 5 000 Php. We provide Lumbers, Nails, Iron Sheets, Plywoods
Partnership between EDM, the baranguay and Genoveva Construction Supply",41620,,TABANGOLEYTE
Enfants du Mekong,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Dolores,construction materials,300,25,home based (non-displaced),Ongoing,41317,0,"Totally damaged: 10 000 Php of materials, severely damaged: 8 000 Php, Partially damaged: 5 000 Php. We provide Lumbers, Nails, Iron Sheets, Plywoods
Partnership between EDM, the baranguay and Genoveva Construction Supply",41620,,ORMOC CITYLEYTE
Enfants du Mekong,REGION VIII (EASTERN VISAYAS),LEYTE,837,CALUBIAN,83713,0,construction materials,10,10,home based (non-displaced),Complete,26/11/2013,41498,"Totally damaged: 10 000 Php of materials, severely damaged: 8 000 Php, Partially damaged: 5 000 Php. We provide Lumbers, Nails, Iron Sheets, Plywoods
Partnership between EDM, the baranguay and Genoveva Construction Supply",41620,,CALUBIANLEYTE
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGKAYAN,82603,5,Other,350,0,home based (non-displaced),Pipeline,41623,41654,0,41620,,BALANGKAYANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGKAYAN,82603,5,Other,350,0,home based (non-displaced),Pipeline,41623,41654,0,41620,,BALANGKAYANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGKAYAN,82603,5,NFI - household kits,350,0,home based (non-displaced),Pipeline,41623,41654,0,41620,,BALANGKAYANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGKAYAN,82603,5,NFI - kitchen sets,350,0,home based (non-displaced),Pipeline,41623,41654,0,41620,,BALANGKAYANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SAN JULIAN,82620,Pagbabangnan,Other,150,0,home based (non-displaced),Pipeline,41654,41685,0,41620,,SAN JULIANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SAN JULIAN,82620,Pagbabangnan,Other,150,0,home based (non-displaced),Pipeline,41654,41685,0,41620,,SAN JULIANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SAN JULIAN,82620,Pagbabangnan,NFI - household kits,150,0,home based (non-displaced),Pipeline,41654,41685,0,41620,,SAN JULIANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SAN JULIAN,82620,Pagbabangnan,NFI - kitchen sets,150,0,home based (non-displaced),Pipeline,41654,41685,0,41620,,SAN JULIANEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,HERNANI,82610,0,Other,100,0,home based (non-displaced),Pipeline,41685,41713,0,41620,,HERNANIEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,HERNANI,82610,0,Other,100,0,home based (non-displaced),Pipeline,41685,41713,0,41620,,HERNANIEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,HERNANI,82610,0,NFI - household kits,100,0,home based (non-displaced),Pipeline,41685,41713,0,41620,,HERNANIEASTERN SAMAR
TDH,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,HERNANI,82610,0,NFI - kitchen sets,100,0,home based (non-displaced),Pipeline,41685,41713,0,41620,,HERNANIEASTERN SAMAR
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Buntay,Other,0,17,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Cabuynan,Other,0,84,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Calogcog,Other,0,20,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Magay,Other,0,23,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Isidro,Other,0,9,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Roque,Other,0,15,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Miguel,Other,0,5,informal camp (displaced),Ongoing,41608,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santa Cruz,Other,0,14,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santo Nino,Other,0,11,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Buntay,NFI - household kits,0,17,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Cabuynan,NFI - household kits,0,84,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Calogcog,NFI - household kits,0,20,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Magay,NFI - household kits,0,23,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Isidro,NFI - household kits,0,9,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Roque,NFI - household kits,0,15,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Miguel,NFI - household kits,0,5,informal camp (displaced),Ongoing,41608,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santa Cruz,NFI - household kits,0,14,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santo Nino,NFI - household kits,0,11,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Buntay,NFI - kitchen sets,0,17,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Cabuynan,NFI - kitchen sets,0,84,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Calogcog,NFI - kitchen sets,0,20,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Magay,NFI - kitchen sets,0,23,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Isidro,NFI - kitchen sets,0,9,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Roque,NFI - kitchen sets,0,15,informal camp (displaced),Ongoing,41605,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,San Miguel,NFI - kitchen sets,0,5,informal camp (displaced),Ongoing,41608,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santa Cruz,NFI - kitchen sets,0,14,informal camp (displaced),Ongoing,41604,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
INTERSOS,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,Santo Nino,NFI - kitchen sets,0,11,informal camp (displaced),Ongoing,41606,0,"3 x 8 tents, with 4 x 10 plastic sheets as cover and other NFIs (1 kitchen sets, 1 rope (50m), 7 pieces of jerry cans, 2 pieces of water puifier, 5 blankets) provided.",41620,,TANAUANLEYTE
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,ALINGAROG,Other,0,10,home based (non-displaced),Complete,41599,41599,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BAGUA,Other,0,25,home based (non-displaced),Complete,41600,41604,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BANAHAO,Other,0,16,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BARAS,Other,0,51,home based (non-displaced),Complete,41600,41604,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BARBO,Other,0,30,home based (non-displaced),Complete,41600,41602,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BARANGAY 4,Other,0,10,home based (non-displaced),Complete,41606,41606,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BUCAO,Other,0,11,home based (non-displaced),Complete,41598,41598,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,BUNGTOD,Other,0,15,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,CAGDARAO,Other,0,15,home based (non-displaced),Complete,41599,41599,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,CAMPARANAS,Other,0,18,home based (non-displaced),Complete,41603,41603,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,CAMPOYONG,Other,0,15,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,CANTAHAY,Other,0,25,home based (non-displaced),Complete,41601,41605,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,COGON,Other,0,36,home based (non-displaced),Complete,41599,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,DALARAGAN,Other,0,16,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,HAGNA,Other,0,20,home based (non-displaced),Complete,41600,41604,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,LUPOK,Other,0,16,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,MAYANA,Other,0,25,home based (non-displaced),Complete,41600,41604,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,NGOLOS,Other,0,30,home based (non-displaced),Complete,41600,41602,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,PAGNAMITAN,Other,0,30,home based (non-displaced),Complete,41597,41602,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SAN ANTONIO,Other,0,11,home based (non-displaced),Complete,41603,41603,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SAN JUAN,Other,0,17,home based (non-displaced),Complete,41603,41603,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SAN PEDRO,Other,0,20,home based (non-displaced),Complete,41603,41603,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SANTONINO,Other,0,15,home based (non-displaced),Complete,41599,41599,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SAPAO,Other,0,30,home based (non-displaced),Complete,41597,41602,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SULANG-AN,Other,0,40,home based (non-displaced),Complete,41600,41602,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,SUROK,Other,0,30,home based (non-displaced),Complete,41599,41604,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,TAGPURO,Other,0,15,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,TALONTONON,Other,0,15,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,TAYTAY,Other,0,30,home based (non-displaced),Complete,41597,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,TIMALA,Other,0,16,home based (non-displaced),Complete,41601,41601,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,TRINIDAD,Other,0,35,home based (non-displaced),Complete,41603,41603,MSF TENTS for collective use,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,AIRPORT,Other,0,5,NGO,Complete,41598,41598,SOS ATTITUDE TENTS to support medical teams & Red Cross at airport,41620,,GUIUANEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SALCEDO,82619,ASGAD,Other,0,35,EVACUATION CENTER,Complete,41604,41605,SOS ATTITUDE TENT for family use,41620,,SALCEDOEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SALCEDO,82619,JAGNAYA,Other,0,25,EVACUATION CENTER,Complete,41604,41605,SOS ATTITUDE TENT for family use,41620,,SALCEDOEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,MERCEDES,82616,ANURON,Other,0,50,home based (non-displaced),Complete,41610,41610,MSF  TENTS for family use,41620,,MERCEDESEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,MERCEDES,82616,BANYO,Other,0,10,home based (non-displaced),Complete,41611,41611,MSF  TENTS for family use,41620,,MERCEDESEASTERN SAMAR
SOS ATTITUDE,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,MERCEDES,82616,BUYAYAWAN,Other,0,15,home based (non-displaced),Complete,41611,41611,MSF  TENTS for family use,41620,,MERCEDESEASTERN SAMAR
